10/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_400.gtr.rerooted.final.contracted.7.numG200.species_tree.log:ASTRAL finished in 48.28 secs
10/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_400.gtr.rerooted.final.contracted.7.numG500.species_tree.log:ASTRAL finished in 223.377 secs
10/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_400.gtr.rerooted.final.contracted.7.numG50.species_tree.log:ASTRAL finished in 9.935 secs
10/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_400.gtr.rerooted.final.contracted.non.numG1000.species_tree.log:ASTRAL finished in 598.985 secs
10/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_400.gtr.rerooted.final.contracted.non.numG200.species_tree.log:ASTRAL finished in 36.399 secs
10/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_400.gtr.rerooted.final.contracted.non.numG500.species_tree.log:ASTRAL finished in 157.387 secs
10/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_400.gtr.rerooted.final.contracted.non.numG50.species_tree.log:ASTRAL finished in 9.96 secs
10/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_800.gtr.rerooted.final.contracted.0.numG1000.species_tree.log:ASTRAL finished in 537.728 secs
10/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_800.gtr.rerooted.final.contracted.0.numG200.species_tree.log:ASTRAL finished in 37.712 secs
10/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_800.gtr.rerooted.final.contracted.0.numG500.species_tree.log:ASTRAL finished in 141.686 secs
10/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_800.gtr.rerooted.final.contracted.0.numG50.species_tree.log:ASTRAL finished in 8.762 secs
10/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_800.gtr.rerooted.final.contracted.10.numG1000.species_tree.log:ASTRAL finished in 601.286 secs
10/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_800.gtr.rerooted.final.contracted.10.numG200.species_tree.log:ASTRAL finished in 35.303 secs
10/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_800.gtr.rerooted.final.contracted.10.numG500.species_tree.log:ASTRAL finished in 150.132 secs
10/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_800.gtr.rerooted.final.contracted.10.numG50.species_tree.log:ASTRAL finished in 9.093 secs
10/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_800.gtr.rerooted.final.contracted.20.numG1000.species_tree.log:ASTRAL finished in 658.878 secs
10/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_800.gtr.rerooted.final.contracted.20.numG200.species_tree.log:ASTRAL finished in 33.512 secs
10/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_800.gtr.rerooted.final.contracted.20.numG500.species_tree.log:ASTRAL finished in 168.894 secs
10/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_800.gtr.rerooted.final.contracted.20.numG50.species_tree.log:ASTRAL finished in 9.045 secs
10/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_800.gtr.rerooted.final.contracted.33.numG1000.species_tree.log:ASTRAL finished in 557.632 secs
10/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_800.gtr.rerooted.final.contracted.33.numG200.species_tree.log:ASTRAL finished in 37.183 secs
10/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_800.gtr.rerooted.final.contracted.33.numG500.species_tree.log:ASTRAL finished in 115.481 secs
10/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_800.gtr.rerooted.final.contracted.33.numG50.species_tree.log:ASTRAL finished in 9.219 secs
10/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_800.gtr.rerooted.final.contracted.3.numG1000.species_tree.log:ASTRAL finished in 565.418 secs
10/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_800.gtr.rerooted.final.contracted.3.numG200.species_tree.log:ASTRAL finished in 36.314 secs
10/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_800.gtr.rerooted.final.contracted.3.numG500.species_tree.log:ASTRAL finished in 151.013 secs
10/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_800.gtr.rerooted.final.contracted.3.numG50.species_tree.log:ASTRAL finished in 8.665 secs
10/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_800.gtr.rerooted.final.contracted.5.numG1000.species_tree.log:ASTRAL finished in 659.634 secs
10/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_800.gtr.rerooted.final.contracted.5.numG200.species_tree.log:ASTRAL finished in 36.459 secs
10/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_800.gtr.rerooted.final.contracted.5.numG500.species_tree.log:ASTRAL finished in 151.992 secs
10/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_800.gtr.rerooted.final.contracted.5.numG50.species_tree.log:ASTRAL finished in 12.758 secs
10/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_800.gtr.rerooted.final.contracted.75.numG1000.species_tree.log:ASTRAL finished in 315.033 secs
10/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_800.gtr.rerooted.final.contracted.75.numG200.species_tree.log:ASTRAL finished in 34.461 secs
10/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_800.gtr.rerooted.final.contracted.75.numG500.species_tree.log:ASTRAL finished in 138.269 secs
10/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_800.gtr.rerooted.final.contracted.75.numG50.species_tree.log:ASTRAL finished in 13.278 secs
10/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_800.gtr.rerooted.final.contracted.7.numG1000.species_tree.log:ASTRAL finished in 585.008 secs
10/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_800.gtr.rerooted.final.contracted.7.numG200.species_tree.log:ASTRAL finished in 35.329 secs
10/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_800.gtr.rerooted.final.contracted.7.numG500.species_tree.log:ASTRAL finished in 161.137 secs
10/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_800.gtr.rerooted.final.contracted.7.numG50.species_tree.log:ASTRAL finished in 9.195 secs
10/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_800.gtr.rerooted.final.contracted.non.numG1000.species_tree.log:ASTRAL finished in 512.247 secs
10/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_800.gtr.rerooted.final.contracted.non.numG200.species_tree.log:ASTRAL finished in 31.32 secs
10/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_800.gtr.rerooted.final.contracted.non.numG500.species_tree.log:ASTRAL finished in 132.721 secs
10/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_800.gtr.rerooted.final.contracted.non.numG50.species_tree.log:ASTRAL finished in 12.382 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_1600.gtr.rerooted.final.contracted.0.numG1000.species_tree.log:ASTRAL finished in 474.145 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_1600.gtr.rerooted.final.contracted.0.numG200.species_tree.log:ASTRAL finished in 24.652 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_1600.gtr.rerooted.final.contracted.0.numG500.species_tree.log:ASTRAL finished in 110.906 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_1600.gtr.rerooted.final.contracted.0.numG50.species_tree.log:ASTRAL finished in 6.467 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_1600.gtr.rerooted.final.contracted.10.numG1000.species_tree.log:ASTRAL finished in 396.871 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_1600.gtr.rerooted.final.contracted.10.numG200.species_tree.log:ASTRAL finished in 29.919 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_1600.gtr.rerooted.final.contracted.10.numG500.species_tree.log:ASTRAL finished in 102.292 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_1600.gtr.rerooted.final.contracted.10.numG50.species_tree.log:ASTRAL finished in 6.232 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_1600.gtr.rerooted.final.contracted.20.numG1000.species_tree.log:ASTRAL finished in 356.893 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_1600.gtr.rerooted.final.contracted.20.numG200.species_tree.log:ASTRAL finished in 22.614 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_1600.gtr.rerooted.final.contracted.20.numG500.species_tree.log:ASTRAL finished in 90.534 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_1600.gtr.rerooted.final.contracted.20.numG50.species_tree.log:ASTRAL finished in 5.845 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_1600.gtr.rerooted.final.contracted.33.numG1000.species_tree.log:ASTRAL finished in 278.403 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_1600.gtr.rerooted.final.contracted.33.numG200.species_tree.log:ASTRAL finished in 19.018 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_1600.gtr.rerooted.final.contracted.33.numG500.species_tree.log:ASTRAL finished in 70.485 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_1600.gtr.rerooted.final.contracted.33.numG50.species_tree.log:ASTRAL finished in 6.085 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_1600.gtr.rerooted.final.contracted.3.numG1000.species_tree.log:ASTRAL finished in 452.647 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_1600.gtr.rerooted.final.contracted.3.numG200.species_tree.log:ASTRAL finished in 24.196 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_1600.gtr.rerooted.final.contracted.3.numG500.species_tree.log:ASTRAL finished in 113.546 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_1600.gtr.rerooted.final.contracted.3.numG50.species_tree.log:ASTRAL finished in 6.63 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_1600.gtr.rerooted.final.contracted.5.numG1000.species_tree.log:ASTRAL finished in 475.563 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_1600.gtr.rerooted.final.contracted.5.numG200.species_tree.log:ASTRAL finished in 24.653 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_1600.gtr.rerooted.final.contracted.5.numG500.species_tree.log:ASTRAL finished in 108.281 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_1600.gtr.rerooted.final.contracted.5.numG50.species_tree.log:ASTRAL finished in 9.161 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_1600.gtr.rerooted.final.contracted.75.numG1000.species_tree.log:ASTRAL finished in 177.171 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_1600.gtr.rerooted.final.contracted.75.numG200.species_tree.log:ASTRAL finished in 16.444 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_1600.gtr.rerooted.final.contracted.75.numG500.species_tree.log:ASTRAL finished in 50.629 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_1600.gtr.rerooted.final.contracted.75.numG50.species_tree.log:ASTRAL finished in 4.884 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_1600.gtr.rerooted.final.contracted.7.numG1000.species_tree.log:ASTRAL finished in 464.646 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_1600.gtr.rerooted.final.contracted.7.numG200.species_tree.log:ASTRAL finished in 24.357 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_1600.gtr.rerooted.final.contracted.7.numG500.species_tree.log:ASTRAL finished in 108.208 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_1600.gtr.rerooted.final.contracted.7.numG50.species_tree.log:ASTRAL finished in 6.212 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_1600.gtr.rerooted.final.contracted.non.numG1000.species_tree.log:ASTRAL finished in 450.952 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_1600.gtr.rerooted.final.contracted.non.numG200.species_tree.log:ASTRAL finished in 24.388 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_1600.gtr.rerooted.final.contracted.non.numG500.species_tree.log:ASTRAL finished in 104.754 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_1600.gtr.rerooted.final.contracted.non.numG50.species_tree.log:ASTRAL finished in 6.344 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_200.gtr.rerooted.final.contracted.0.numG1000.species_tree.log:ASTRAL finished in 1080.053 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_200.gtr.rerooted.final.contracted.0.numG200.species_tree.log:ASTRAL finished in 60.072 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_200.gtr.rerooted.final.contracted.0.numG500.species_tree.log:ASTRAL finished in 249.181 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_200.gtr.rerooted.final.contracted.0.numG50.species_tree.log:ASTRAL finished in 13.824 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_200.gtr.rerooted.final.contracted.10.numG1000.species_tree.log:ASTRAL finished in 1084.088 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_200.gtr.rerooted.final.contracted.10.numG200.species_tree.log:ASTRAL finished in 69.595 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_200.gtr.rerooted.final.contracted.10.numG500.species_tree.log:ASTRAL finished in 236.43 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_200.gtr.rerooted.final.contracted.10.numG50.species_tree.log:ASTRAL finished in 12.805 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_200.gtr.rerooted.final.contracted.20.numG1000.species_tree.log:ASTRAL finished in 474.762 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_200.gtr.rerooted.final.contracted.20.numG200.species_tree.log:ASTRAL finished in 36.875 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_200.gtr.rerooted.final.contracted.20.numG500.species_tree.log:ASTRAL finished in 183.274 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_200.gtr.rerooted.final.contracted.20.numG50.species_tree.log:ASTRAL finished in 9.651 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_200.gtr.rerooted.final.contracted.33.numG1000.species_tree.log:ASTRAL finished in 261.647 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_200.gtr.rerooted.final.contracted.33.numG200.species_tree.log:ASTRAL finished in 33.834 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_200.gtr.rerooted.final.contracted.33.numG500.species_tree.log:ASTRAL finished in 96.14 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_200.gtr.rerooted.final.contracted.33.numG50.species_tree.log:ASTRAL finished in 7.168 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_200.gtr.rerooted.final.contracted.3.numG1000.species_tree.log:ASTRAL finished in 1270.158 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_200.gtr.rerooted.final.contracted.3.numG200.species_tree.log:ASTRAL finished in 58.595 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_200.gtr.rerooted.final.contracted.3.numG500.species_tree.log:ASTRAL finished in 297.947 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_200.gtr.rerooted.final.contracted.3.numG50.species_tree.log:ASTRAL finished in 14.312 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_200.gtr.rerooted.final.contracted.5.numG1000.species_tree.log:ASTRAL finished in 1081.678 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_200.gtr.rerooted.final.contracted.5.numG200.species_tree.log:ASTRAL finished in 63.868 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_200.gtr.rerooted.final.contracted.5.numG500.species_tree.log:ASTRAL finished in 285.671 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_200.gtr.rerooted.final.contracted.5.numG50.species_tree.log:ASTRAL finished in 14.123 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_200.gtr.rerooted.final.contracted.75.numG1000.species_tree.log:ASTRAL finished in 68.046 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_200.gtr.rerooted.final.contracted.75.numG200.species_tree.log:ASTRAL finished in 14.125 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_200.gtr.rerooted.final.contracted.75.numG500.species_tree.log:ASTRAL finished in 30.718 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_200.gtr.rerooted.final.contracted.75.numG50.species_tree.log:ASTRAL finished in 4.501 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_200.gtr.rerooted.final.contracted.7.numG1000.species_tree.log:ASTRAL finished in 1011.315 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_200.gtr.rerooted.final.contracted.7.numG200.species_tree.log:ASTRAL finished in 72.406 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_200.gtr.rerooted.final.contracted.7.numG500.species_tree.log:ASTRAL finished in 275.883 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_200.gtr.rerooted.final.contracted.7.numG50.species_tree.log:ASTRAL finished in 13.584 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_200.gtr.rerooted.final.contracted.non.numG1000.species_tree.log:ASTRAL finished in 692.959 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_200.gtr.rerooted.final.contracted.non.numG200.species_tree.log:ASTRAL finished in 45.03 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_200.gtr.rerooted.final.contracted.non.numG500.species_tree.log:ASTRAL finished in 182.492 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_200.gtr.rerooted.final.contracted.non.numG50.species_tree.log:ASTRAL finished in 13.755 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_400.gtr.rerooted.final.contracted.0.numG1000.species_tree.log:ASTRAL finished in 717.664 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_400.gtr.rerooted.final.contracted.0.numG200.species_tree.log:ASTRAL finished in 45.108 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_400.gtr.rerooted.final.contracted.0.numG500.species_tree.log:ASTRAL finished in 163.662 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_400.gtr.rerooted.final.contracted.0.numG50.species_tree.log:ASTRAL finished in 8.335 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_400.gtr.rerooted.final.contracted.10.numG1000.species_tree.log:ASTRAL finished in 600.599 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_400.gtr.rerooted.final.contracted.10.numG200.species_tree.log:ASTRAL finished in 39.99 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_400.gtr.rerooted.final.contracted.10.numG500.species_tree.log:ASTRAL finished in 153.178 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_400.gtr.rerooted.final.contracted.10.numG50.species_tree.log:ASTRAL finished in 7.802 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_400.gtr.rerooted.final.contracted.20.numG1000.species_tree.log:ASTRAL finished in 420.699 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_400.gtr.rerooted.final.contracted.20.numG200.species_tree.log:ASTRAL finished in 31.999 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_400.gtr.rerooted.final.contracted.20.numG500.species_tree.log:ASTRAL finished in 102.603 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_400.gtr.rerooted.final.contracted.20.numG50.species_tree.log:ASTRAL finished in 7.281 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_400.gtr.rerooted.final.contracted.33.numG1000.species_tree.log:ASTRAL finished in 218.632 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_400.gtr.rerooted.final.contracted.33.numG200.species_tree.log:ASTRAL finished in 20.972 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_400.gtr.rerooted.final.contracted.33.numG500.species_tree.log:ASTRAL finished in 70.162 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_400.gtr.rerooted.final.contracted.33.numG50.species_tree.log:ASTRAL finished in 6.733 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_400.gtr.rerooted.final.contracted.3.numG1000.species_tree.log:ASTRAL finished in 733.057 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_400.gtr.rerooted.final.contracted.3.numG200.species_tree.log:ASTRAL finished in 33.52 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_400.gtr.rerooted.final.contracted.3.numG500.species_tree.log:ASTRAL finished in 181.019 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_400.gtr.rerooted.final.contracted.3.numG50.species_tree.log:ASTRAL finished in 11.853 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_400.gtr.rerooted.final.contracted.5.numG1000.species_tree.log:ASTRAL finished in 793.443 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_400.gtr.rerooted.final.contracted.5.numG200.species_tree.log:ASTRAL finished in 44.054 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_400.gtr.rerooted.final.contracted.5.numG500.species_tree.log:ASTRAL finished in 179.801 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_400.gtr.rerooted.final.contracted.5.numG50.species_tree.log:ASTRAL finished in 7.687 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_400.gtr.rerooted.final.contracted.75.numG1000.species_tree.log:ASTRAL finished in 94.838 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_400.gtr.rerooted.final.contracted.75.numG200.species_tree.log:ASTRAL finished in 16.907 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_400.gtr.rerooted.final.contracted.75.numG500.species_tree.log:ASTRAL finished in 45.255 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_400.gtr.rerooted.final.contracted.75.numG50.species_tree.log:ASTRAL finished in 5.729 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_400.gtr.rerooted.final.contracted.7.numG1000.species_tree.log:ASTRAL finished in 815.411 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_400.gtr.rerooted.final.contracted.7.numG200.species_tree.log:ASTRAL finished in 39.8 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_400.gtr.rerooted.final.contracted.7.numG500.species_tree.log:ASTRAL finished in 183.519 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_400.gtr.rerooted.final.contracted.7.numG50.species_tree.log:ASTRAL finished in 8.008 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_400.gtr.rerooted.final.contracted.non.numG1000.species_tree.log:ASTRAL finished in 575.778 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_400.gtr.rerooted.final.contracted.non.numG200.species_tree.log:ASTRAL finished in 32.366 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_400.gtr.rerooted.final.contracted.non.numG500.species_tree.log:ASTRAL finished in 140.57 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_400.gtr.rerooted.final.contracted.non.numG50.species_tree.log:ASTRAL finished in 8.411 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_800.gtr.rerooted.final.contracted.0.numG1000.species_tree.log:ASTRAL finished in 565.2 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_800.gtr.rerooted.final.contracted.0.numG200.species_tree.log:ASTRAL finished in 28.008 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_800.gtr.rerooted.final.contracted.0.numG500.species_tree.log:ASTRAL finished in 128.702 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_800.gtr.rerooted.final.contracted.0.numG50.species_tree.log:ASTRAL finished in 6.826 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_800.gtr.rerooted.final.contracted.10.numG1000.species_tree.log:ASTRAL finished in 507.804 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_800.gtr.rerooted.final.contracted.10.numG200.species_tree.log:ASTRAL finished in 27.983 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_800.gtr.rerooted.final.contracted.10.numG500.species_tree.log:ASTRAL finished in 115.953 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_800.gtr.rerooted.final.contracted.10.numG50.species_tree.log:ASTRAL finished in 6.387 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_800.gtr.rerooted.final.contracted.20.numG1000.species_tree.log:ASTRAL finished in 345.031 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_800.gtr.rerooted.final.contracted.20.numG200.species_tree.log:ASTRAL finished in 22.967 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_800.gtr.rerooted.final.contracted.20.numG500.species_tree.log:ASTRAL finished in 95.462 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_800.gtr.rerooted.final.contracted.20.numG50.species_tree.log:ASTRAL finished in 6.81 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_800.gtr.rerooted.final.contracted.33.numG1000.species_tree.log:ASTRAL finished in 247.657 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_800.gtr.rerooted.final.contracted.33.numG200.species_tree.log:ASTRAL finished in 18.659 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_800.gtr.rerooted.final.contracted.33.numG500.species_tree.log:ASTRAL finished in 73.141 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_800.gtr.rerooted.final.contracted.33.numG50.species_tree.log:ASTRAL finished in 5.678 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_800.gtr.rerooted.final.contracted.3.numG1000.species_tree.log:ASTRAL finished in 537.503 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_800.gtr.rerooted.final.contracted.3.numG200.species_tree.log:ASTRAL finished in 29.684 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_800.gtr.rerooted.final.contracted.3.numG500.species_tree.log:ASTRAL finished in 127.383 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_800.gtr.rerooted.final.contracted.3.numG50.species_tree.log:ASTRAL finished in 6.847 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_800.gtr.rerooted.final.contracted.5.numG1000.species_tree.log:ASTRAL finished in 491.061 secs
11/bestMLestimatedgenetree/astral.5.2.5.estimatedgenetre_800.gtr.rerooted.final.contracted.5.numG200.species_tree.log:ASTRAL finished in 27.94 secs
